time,USDINR,Dollar Index,LME Copper,Comex Copper,US 30 Y,US 10 Y,US 03 Y,US 02 Y,Comex Silver,Comex Gold,US Oil,MCX Zinc,MCX Aluminium,MCX Copper,LME Zinc,LME Aluminium
08-05-2026,94.47,97.842,13556.1,6.2965,4.94,4.36,3.914,3.889,80.292,4715.715,94.67,348.2,368.4,1324.95,3426.5,3505
11-05-2026,95.3,97.907,13881.6,6.4605,4.984,4.412,3.978,3.951,86.134,4735.455,98.24,355.85,375.75,1369.05,3476.8,3572.3
12-05-2026,95.62,98.289,14004.1,6.531,5.027,4.463,4.027,3.994,86.527,4715.495,102.04,362.35,378,1390.15,3523,3571.8
13-05-2026,95.62,98.452,14131.6,6.679,5.034,4.467,4.017,3.977,87.4574,4689.14,100.99,364.75,386.1,1398.9,3566.8,3664.3
14-05-2026,95.753,98.869,13983.6,6.6115,5.03,4.483,4.056,4.015,83.425,4652.27,102.01,367.4,385.5,1385.45,3579.8,3648.8
15-05-2026,95.955,99.269,13539.4,6.295,5.122,4.597,4.144,4.079,75.894,4540.645,101.15,363.2,378.85,1341.6,3527.5,3572.3
18-05-2026,96.335,98.956,13598.9,6.3155,5.124,4.585,4.12,4.046,77.7034,4566.16,102.48,365.15,381.2,1348.25,3524.4,3568.3
19-05-2026,96.522,99.308,13439.4,6.2065,5.183,4.667,4.204,4.122,73.634,4482.115,104.02,366.3,384.4,1337.55,3517.4,3601
20-05-2026,96.58,99.125,13652.1,6.3305,5.122,4.585,4.125,4.057,75.855,4543.705,99.07,370.4,386.05,1352.05,3566.1,3629.5
21-05-2026,96.19,99.191,13520.4,6.294,5.095,4.572,4.136,4.079,76.677,4543.425,97.99,367.45,386.75,1345.05,3520.1,3637.5
22-05-2026,95.68,99.319,13649.4,6.379,5.063,4.556,4.171,4.123,75.478,4509.69,96.99,369.95,385.95,1344.7,3537.1,3649.3
25-05-2026,95.22,99.008,13649.4,6.379,5.063,4.556,4.171,4.123,75.478,4570.315,96.99,370.75,384.15,1367.45,3537.1,3649.3
26-05-2026,95.67,99.143,13640.5,6.397,5.021,4.491,4.086,4.036,76.9104,4507.57,93.56,367.5,386.6,1357.25,3529.4,3675.8
27-05-2026,95.69,99.216,13540.3,6.34,5.009,4.483,4.088,4.039,74.639,4456.12,89.4,364.65,383.75,1344.15,3513.4,3627
28-05-2026,95.676,98.992,13740.5,6.426,4.981,4.453,4.072,4.027,75.6218,4495.825,88.52,367.55,387.5,1360.4,3559.6,3668.5
29-05-2026,94.99,98.942,13621,6.389,4.974,4.437,4.049,4.002,75.292,4540.53,87.75,365.05,385.95,1348.75,3536.9,3673.5
01-06-2026,94.98,99.18,13826.1,6.5525,4.971,4.453,4.08,4.033,74.8254,4484.725,92.46,367.7,392.15,1365.8,3573.6,3726.4
02-06-2026,95.255,99.223,14012.3,6.6765,4.964,4.453,4.092,4.045,75.0642,4487.955,93.38,373.6,394.75,1379.3,3639.9,3761.4
03-06-2026,95.695,99.55,13807.6,6.5075,4.992,4.493,4.132,4.084,72.7014,4434.715,96.19,373.3,393,1367.9,3602.1,3695.6
04-06-2026,95.775,99.431,13912.1,6.535,4.978,4.475,4.099,4.045,73.9064,4475.29,92.92,371.75,390.1,1376.35,3595.6,3667.1
05-06-2026,94.935,100.071,13527.5,6.2845,4.999,4.532,4.2,4.145,67.885,4327.885,90.24,365,384.4,1336.15,3537.3,3596.8
08-06-2026,95.698,100.002,13601.4,6.35,5.039,4.568,4.22,4.166,68.1283,4330.065,91.27,365.2,385.3,1335.6,3537.6,3596.8
09-06-2026,95.34,99.994,13567.5,6.322,4.997,4.518,4.17,4.122,65.3157,4259.965,88.71,365.5,377.4,1327.65,3553.6,3524.5
10-06-2026,95.255,100.083,13496.5,6.267,5.03,4.554,4.202,4.145,63.3665,4072.015,91.84,359.35,371.3,1313.55,3482.4,3481
11-06-2026,95.75,99.675,13475.6,6.275,4.954,4.459,4.11,4.062,67.353,4211.195,86.43,364.75,375.05,1325,3496.4,3522.3
12-06-2026,95.1,99.806,13713.5,6.445,4.971,4.483,4.136,4.087,68.007,4218.56,84.28,368.8,375.25,1335.35,3583.9,3540.8
15-06-2026,94.7,99.661,13772.8,6.496,4.974,4.473,4.115,4.07,69.985,4308.85,81.17,369.9,356.8,1340.75,3582.4,3385.5
16-06-2026,94.605,99.539,13796.5,6.5035,4.941,4.439,4.094,4.054,69.9524,4331.28,76.61,366.2,357.45,1337.6,3563.9,3393.3
17-06-2026,94.515,100.387,13819,6.4935,4.929,4.487,4.215,4.186,67.8344,4257.65,75,370.1,358.65,1338.15,3596.6,3422.5
18-06-2026,94.323,100.815,13679.5,6.3855,4.9,4.455,4.192,4.179,65.7525,4208.995,75.51,370.7,356.9,1321.8,3628.6,3399.8
19-06-2026,94.31,100.76,13590.8,6.3855,4.9,4.455,4.192,4.179,65.7525,4155.405,75.51,366.5,357.85,1309.6,3563.4,3397.3
22-06-2026,94.668,100.997,13658,6.3655,4.943,4.509,4.252,4.23,65.025,4191.69,74.07,370.05,354.35,1315.3,3600.9,3364.5
23-06-2026,94.725,101.389,13373.5,6.148,4.947,4.499,4.219,4.2,61.5605,4110.745,73.04,362.35,345.25,1281.8,3496.1,3254.8
24-06-2026,94.655,101.586,13030,5.9485,4.848,4.398,4.147,4.15,57.374,3999.5,69.86,350.9,327.65,1242.05,3417.1,3120.8
25-06-2026,94.385,101.44,13277.6,6.074,4.859,4.39,4.125,4.123,57.807,4026.92,71.46,353.65,332.05,1261.65,3431.6,3170.3
26-06-2026,94.3,101.366,13351.3,6.144,4.867,4.376,4.095,4.096,59.142,4088.385,70.25,358.65,332.9,1266.65,3493.1,3197.5
29-06-2026,94.53,101.111,13300.1,6.1635,4.865,4.376,4.109,4.107,58.2636,4016.955,70.41,358.35,329.35,1259.7,3484.1,3097.5
30-06-2026,94.65,101.172,13375.3,6.254,4.951,4.461,4.177,4.17,58.5105,4007.525,70.02,364.2,329.6,1270.4,3549.6,3098.8
01-07-2026,95.238,101.412,13320.4,6.1795,4.974,4.483,4.19,4.178,59.0705,4031.705,68.08,361.55,329.2,1272.25,3493.8,3099.5
02-07-2026,95.382,100.848,13308.6,6.169,4.985,4.485,4.163,4.137,60.9715,4123.605,68.45,359.75,328.2,1275,3480.5,3085.5
03-07-2026,95.2,100.878,13382,6.169,4.985,4.485,4.163,4.137,60.9715,4175.695,68.45,366.65,330.25,1284.8,3547.8,3091.5
06-07-2026,95.38,100.855,13392.6,6.232,4.986,4.471,4.134,4.112,62.1025,4165.115,68.61,370.8,332.45,1287.4,3577.6,3108
07-07-2026,94.957,101.121,13384.9,6.226,5.057,4.551,4.213,4.187,59.872,4106.12,72.19,368.1,333.25,1276.05,3570.6,3138.5
08-07-2026,95.545,101.066,13224.9,6.1075,5.075,4.581,4.259,4.216,58.243,4077.12,74.77,368.8,337.45,1268.1,3531.1,3136
09-07-2026,95.378,100.936,13495.9,6.2655,5.061,4.549,4.213,4.174,59.954,4123.79,71.8,375.9,343.95,1292.8,3620.1,3209.5
10-07-2026,95.37,100.965,13486.9,6.282,5.059,4.561,4.247,4.212,59.834,4120.67,71.5,376.35,338.45,1293.6,3610.9,3144.5
13-07-2026,95.62,101.276,13483.6,6.281,5.107,4.624,4.317,4.281,57.6145,4001.185,77.99,374.15,339.8,1296.3,3562.4,3157.5
14-07-2026,96.19,100.94,13626.1,6.378,5.102,4.587,4.243,4.191,58.7035,4052.775,79.82,376.8,343.65,1311.9,3590.6,3175.5
15-07-2026,96.245,100.495,13550.1,6.341,5.084,4.549,4.184,4.137,57.835,4060.695,80.25,374.15,341.5,1311.75,3546.6,3146.8
16-07-2026,96.335,100.707,13570.1,6.342,5.086,4.557,4.192,4.145,55.508,3976.58,79.57,377.3,344.3,1308.5,3584.9,3184.3
17-07-2026,96.27,100.754,13516.4,6.265,5.072,4.549,4.218,4.183,55.911,4017.315,81.78,373.15,342.95,1302.35,3526.6,3164
20-07-2026,96.435,100.996,13624.9,6.341,5.116,4.594,4.251,4.211,56.471,4007.585,82.41,373.55,341.05,1314.15,3517.9,3139.8
21-07-2026,96.225,101.193,13913.1,6.5525,5.131,4.626,4.301,4.261,58.7665,4077.325,84.55,376.6,343.05,1340.3,3550.1,3166
22-07-2026,96.555,101.14,13810.1,6.4935,5.149,4.659,4.341,4.304,59.725,4129.76,86.47,382.75,346.5,1336.7,3590.1,3188
23-07-2026,96.563,101.436,13600.9,6.3435,5.165,4.699,4.392,4.351,57.607,4049.78,92.35,382.5,346.45,1319.25,3583.1,3193
24-07-2026,96.552,101.465,13627.1,6.3575,5.161,4.681,4.37,4.337,58.181,4052.845,90.46,383.9,343.2,1320.75,3592.6,3163.5
27-07-2026,95.9,101.513,13735.4,6.379,5.134,4.647,4.353,4.32,58.3682,4076.425,81.9,379.7,341.9,1336.6,3614.4,3169.8
28-07-2026,95.842,101.393,13677.6,6.3595,5.092,4.606,4.309,4.281,57.109,4028.67,79.12,376.75,334.75,1324.35,3578.6,3147.3
29-07-2026,95.64,100.803,13600.1,6.3115,5.212,4.687,4.328,4.266,57.5975,4066.34,84.59,376.5,338.25,1322.8,3572.4,3174
30-07-2026,95.67,99.966,13811.9,6.4745,5.213,4.673,4.299,4.25,58.9965,4103.27,83.95,380.8,340.35,1338.5,3614.1,3195.5
31-07-2026,95.38,99.802,13774.4,6.4655,5.267,4.718,4.325,4.262,57.58,4045.165,86.79,383.8,341.35,1341.45,3637.1,3188.8
03-08-2026,95.327,99.991,13872.4,6.5405,5.226,4.676,4.295,4.241,58.157,4055.33,80.05,386,344.55,1347.25,3634.9,3227.3
04-08-2026,95.368,99.879,14026.1,6.6435,5.172,4.615,4.241,4.194,59.4803,4077.055,75.13,387.45,344.8,1365,3663.4,3220
05-08-2026,95.107,99.689,14137.4,6.7275,5.167,4.615,4.238,4.185,62.035,4247.275,75.07,392.15,346.2,1373.8,3726.1,3244.5
06-08-2026,95.115,99.964,14122.9,6.709,5.22,4.676,4.307,4.247,61.508,4240.75,78.22,394.85,349.2,1376,3771.6,3269.5
07-08-2026,95.198,99.604,14037.6,6.591,5.202,4.649,4.263,4.199,63.472,4341.935,77.07,389.1,350.55,1365.5,3701.6,3273.5
10-08-2026,95.29,99.807,14138.9,6.616,5.25,4.705,4.311,4.243,65.6816,4390.235,82.29,393.75,355.85,1376.95,3733.4,3329.3
11-08-2026,95.425,99.812,14153.4,6.634,5.247,4.694,4.292,4.222,64.661,4368.245,83.24,393.35,356.5,1379.15,3731.1,3364.3
12-08-2026,95.32,99.984,14111.6,6.6155,5.253,4.688,4.274,4.201,65.302,4408.525,82.57,395.55,352.9,1375.2,3741.9,3303
13-08-2026,95.43,99.948,14127.4,6.608,5.219,4.649,4.219,4.149,64.472,4351.27,81.22,395.2,346.8,1375.85,3744.4,3248
14-08-2026,95.415,99.636,14180.1,6.613,5.261,4.692,4.247,4.171,64.708,4376.82,82.39,399.6,348.55,1378.3,3760.4,3251
17-08-2026,95.592,99.58,14155.9,6.616,5.311,4.726,4.255,4.182,65.7845,4416.68,84.96,400.85,350.95,1383.25,3759,3259.5
18-08-2026,95.67,99.646,13987.4,6.4925,5.286,4.708,4.251,4.177,63.312,4334.575,84.43,397.55,347.05,1368.55,3697,3217
19-08-2026,95.743,98.767,14043.9,6.496,5.189,4.641,4.236,4.162,66.9047,4523.05,84.41,399.2,348.65,1372.1,3708.3,3227.5
20-08-2026,95.695,98.839,14034.4,6.469,5.25,4.708,4.274,4.19,68.059,4518.955,86.22,402.15,345.7,1371.7,3749.5,3183.8
21-08-2026,95.685,98.839,14200.4,6.587,5.276,4.736,4.313,4.24,68.95,4602.99,86.63,407.65,347.9,1385.35,3821.3,3248.3
24-08-2026,95.735,98.983,14244.4,6.605,5.227,4.7,4.305,4.238,68.936,4651.24,84.99,412.15,346.45,1384.15,3823,3214.5
25-08-2026,95.402,98.902,14363.1,6.714,5.157,4.623,4.235,4.176,68.7177,4659.055,81.1,411.3,346.65,1397.6,3889.3,3242
26-08-2026,95.402,99.133,14242.1,6.5995,5.172,4.649,4.269,4.209,68.109,4594.725,81.9,413.8,344.35,1391,3879.8,3222.3
27-08-2026,95.53,99.129,14300.6,6.5895,5.195,4.676,4.3,4.234,69.2464,4602.145,83.53,415.2,344.4,1394.35,3883,3235.3
28-08-2026,95.36,99.677,14267.1,6.659,5.213,4.73,4.412,4.36,66.332,4454.99,83.45,414.25,345.6,1391.35,3879.3,3242.3
31-08-2026,95.152,99.413,14267.1,6.6875,5.247,4.754,4.407,4.346,66.5,4449.24,86.3,417.4,347.1,1389.7,3879.3,3242.3
01-09-2026,94.94,99.653,14249.6,6.6005,5.267,4.796,4.463,4.4,64.059,4328.405,90.69,416.45,346.75,1372.4,3917.9,3278.5
02-09-2026,94.96,99.576,14205.4,6.593,5.26,4.78,4.436,4.371,65.35,4388.22,90.64,413.75,347.6,1370.95,3863.3,3285.8
03-09-2026,94.475,99.001,14348.4,6.6645,5.252,4.772,4.415,4.34,66.94,4472.965,91.66,414.85,350.35,1382.3,3904.5,3314.8
04-09-2026,94.48,99.159,14404.9,6.6825,5.244,4.784,4.45,4.374,66.194,4429.825,91.23,418.3,347.6,1378.55,3941,3294
07-09-2026,94.475,98.903,14488.9,6.6825,5.244,4.784,4.45,4.374,66.194,4406.065,91.23,419.85,349.45,1386.7,3980.8,3310.3
08-09-2026,94.81,98.836,14709.1,6.8235,5.249,4.792,4.472,4.4,65.731,4355.705,94.26,424.65,352.75,1412.6,4015.3,3338.5
09-09-2026,95.13,98.782,14842.9,6.8885,5.293,4.845,4.53,4.436,67.264,4402.115,96.68,429.05,355.75,1424.5,4057.3,3362.5
10-09-2026,95.44,99.092,14224.4,6.5475,5.366,4.961,4.681,4.586,63.6255,4317.025,103.94,415.15,349.3,1372.65,3879.8,3289.5
11-09-2026,95.54,99.094,14233.9,6.548,5.356,4.969,4.721,4.63,64.458,4349.42,99.98,418.75,348.15,1378.35,3870,3256
14-09-2026,95.54,99.466,14029.1,6.4045,5.354,4.998,4.768,4.668,63.217,4299.52,101.88,413.95,348.05,1360.45,3805.8,3253.3
15-09-2026,95.849,99.611,14087.6,6.4435,5.369,5.006,4.772,4.671,63.661,4293.885,105.49,417.2,348.9,1365.55,3821.8,3253.5
16-09-2026,95.94,100.34,14217.6,6.509,5.361,5.02,4.823,4.736,62.965,4263.855,102.03,420.1,350.85,1374.35,3810.8,3275.5
17-09-2026,95.92,100.238,14487.4,6.6615,5.29,4.939,4.746,4.67,65.18,4341.84,101.1,427.65,352.15,1395.05,3886.5,3297.5
18-09-2026,95.863,100.215,14545.4,6.6915,5.327,5,4.84,4.756,66.221,4378.385,95.46,433.05,353.15,1403.05,3931.3,3295.8
21-09-2026,95.805,100.426,14662.9,6.7625,5.28,4.951,4.813,4.751,65.982,4343.545,91.98,435.8,349,1412.45,3925,3266.3
22-09-2026,95.58,100.541,14743.9,6.836,5.295,4.955,4.81,4.747,67.0224,4358.54,89.84,434.1,348.25,1415.15,3910.3,3257.3
23-09-2026,95.73,101.114,14593.1,6.7535,5.397,5.11,4.969,4.897,64.44,4287.41,92.7,434.3,347.3,1406.75,3890.3,3248.3
24-09-2026,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
46289,95.885,101.087,14577,6.757,5.415,5.121,4.969,4.893,64.1615,4283.615,92.47,416.9,345.65,1413.1,3897.3,3241.5
